,Defect,Charge,Formation Energy (eV),Concentration (cm^-3),Charge State Population,Total Concentration (cm^-3),Fermi Level,Electrons (cm^-3),Holes (cm^-3),Annealing Temperature,Quenched Temperature
22,v_Cd,-1,2.419,0.00018911265660849456,0.0%,12345893845.29818,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
23,v_Cd,-2,1.543,12345893845.29799,100.0%,12345893845.29818,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
24,v_Te,2,2.191,71371297.3487774,0.0%,2692435926725616.0,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
25,v_Te,1,2.607,14.79925872748068,0.0%,2692435926725616.0,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
26,v_Te,0,1.787,2692435855079385.0,100.0%,2692435926725616.0,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
27,v_Te,-1,2.417,274819.420733422,0.0%,2692435926725616.0,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
28,v_Te,-2,2.604,99.16327072535645,0.0%,2692435926725616.0,1.2732294317196506,3.6219319184734424e+16,0.28992343729060327,1000.0,300.0
0,Cd_Te,2,2.685,14469372.155242912,0.0%,27590712016110.586,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
1,Cd_Te,1,2.47,725047444990.8208,2.6%,27590712016110.586,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
2,Cd_Te,0,2.376,26865650100710.31,97.4%,27590712016110.586,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
3,Cd_Te,-1,2.95,1037.3015180594593,0.0%,27590712016110.586,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
4,Cd_Te,-2,3.555,8.383901685929723e-07,0.0%,27590712016110.586,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
5,Cd_i_Td_Cd2.83,2,2.516,7138682.130211526,0.0%,284469789807687.5,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
6,Cd_i_Td_Cd2.83,1,2.082,276544533433098.03,97.2%,284469789807687.5,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,7925249235907.349,2.8%,284469789807687.5,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
8,Cd_i_Td_Te2.83,2,2.033,2.0997227100283384e+16,94.1%,2.2316406188523908e+16,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
9,Cd_i_Td_Te2.83,1,2.122,1319178184280269.2,5.9%,2.2316406188523908e+16,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,903960256.0253032,0.0%,2.2316406188523908e+16,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
11,Te_Cd,2,6.207,7.438006674937022e-36,0.0%,1527.2988934919474,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
12,Te_Cd,1,4.963,4.652524977513601e-14,0.0%,1527.2988934919474,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
13,Te_Cd,0,3.962,1526.691084398124,100.0%,1527.2988934919474,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
14,Te_Cd,-1,4.211,0.607540828643666,0.0%,1527.2988934919474,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
15,Te_Cd,-2,4.392,0.0002682651796030388,0.0%,1527.2988934919474,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
16,Te_i_Td_Te2.83,2,5.37,5.811199404932082e-31,0.0%,83685439.26510684,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
17,Te_i_Td_Te2.83,1,4.127,4.432964529253609e-10,0.0%,83685439.26510684,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
18,Te_i_Td_Te2.83,0,3.099,83685439.26510684,100.0%,83685439.26510684,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
19,Te_i_Td_Te2.83,-1,4.435,6.0990097352157074e-15,0.0%,83685439.26510684,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
20,Te_i_Td_Te2.83,-2,6.293,1.8703771819633315e-46,0.0%,83685439.26510684,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
21,v_Cd,0,3.15,9.749457414563489e-17,0.0%,23081644179.64782,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
22,v_Cd,-1,2.414,0.0002936730005425752,0.0%,23081644179.64782,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
23,v_Cd,-2,1.534,23081644179.647526,100.0%,23081644179.64782,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
24,v_Te,2,2.201,62163570.39967319,0.0%,3399063588795462.0,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
25,v_Te,1,2.612,15.518620055789237,0.0%,3399063588795462.0,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
26,v_Te,0,1.787,3399063526213997.5,100.0%,3399063588795462.0,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
27,v_Te,-1,2.412,417697.72908493574,0.0%,3399063588795462.0,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
28,v_Te,-2,2.595,181.45390350939485,0.0%,3399063588795462.0,1.2780273082550704,4.3590855969561544e+16,0.24081445196761717,1020.0,300.0
0,Cd_Te,2,2.694,14753435.241287267,0.0%,39946534928862.32,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
1,Cd_Te,1,2.474,882828058032.6761,2.2%,39946534928862.32,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
2,Cd_Te,0,2.376,39063692115593.266,97.8%,39946534928862.32,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
3,Cd_Te,-1,2.945,1801.1387957085374,0.0%,39946534928862.32,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
4,Cd_Te,-2,3.546,1.7384194703292132e-06,0.0%,39946534928862.32,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
5,Cd_i_Td_Cd2.83,2,2.525,8123216.882930503,0.0%,388647057896097.25,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
6,Cd_i_Td_Cd2.83,1,2.087,375786622440176.44,96.7%,388647057896097.25,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,12860427332703.975,3.3%,388647057896097.25,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
8,Cd_i_Td_Te2.83,2,2.042,2.489528089461801e+16,93.0%,2.676305837356577e+16,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
9,Cd_i_Td_Te2.83,1,2.127,1867775950548256.2,7.0%,2.676305837356577e+16,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,1528399504.3936274,0.0%,2.676305837356577e+16,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
11,Te_Cd,2,6.216,1.241919271007789e-35,0.0%,3636.862495585556,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
12,Te_Cd,1,4.967,9.276662336969473e-14,0.0%,3636.862495585556,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
13,Te_Cd,0,3.962,3635.134112876901,100.0%,3636.862495585556,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
14,Te_Cd,-1,4.206,1.7274718184324165,0.0%,3636.862495585556,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
15,Te_Cd,-2,4.383,0.0009108902231797098,0.0%,3636.862495585556,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
16,Te_i_Td_Te2.83,2,5.38,8.028496065480465e-31,0.0%,164873473.38183883,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
17,Te_i_Td_Te2.83,1,4.132,7.313561374595237e-10,0.0%,164873473.38183883,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
18,Te_i_Td_Te2.83,0,3.099,164873473.38183883,100.0%,164873473.38183883,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
19,Te_i_Td_Te2.83,-1,4.43,1.434915896797578e-14,0.0%,164873473.38183883,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
20,Te_i_Td_Te2.83,-2,6.283,5.254876929144168e-46,0.0%,164873473.38183883,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
21,v_Cd,0,3.15,1.248593122119894e-16,0.0%,42154088193.20183,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
22,v_Cd,-1,2.41,0.00044912863524839986,0.0%,42154088193.20183,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
23,v_Cd,-2,1.524,42154088193.20138,100.0%,42154088193.20183,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
24,v_Te,2,2.21,54576024.8300493,0.0%,4255569646223846.0,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
25,v_Te,1,2.616,16.269914952266866,0.0%,4255569646223846.0,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
26,v_Te,0,1.787,4255569591022988.5,100.0%,4255569646223846.0,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
27,v_Te,-1,2.408,624491.8326523474,0.0%,4255569646223846.0,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
28,v_Te,-2,2.585,323.96433173197977,0.0%,4255569646223846.0,1.282614785938625,5.2034923036323544e+16,0.20165839830953536,1040.0,300.0
0,Cd_Te,2,2.703,15076379.07552427,0.0%,57125430690571.65,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
1,Cd_Te,1,2.479,1069064339706.6808,1.9%,57125430690571.65,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
2,Cd_Te,0,2.376,56056351271423.06,98.1%,57125430690571.65,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
3,Cd_Te,-1,2.941,3062.827517298067,0.0%,57125430690571.65,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
4,Cd_Te,-2,3.537,3.503109871246167e-06,0.0%,57125430690571.65,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
5,Cd_i_Td_Cd2.83,2,2.534,9199422.471120374,0.0%,524762082908357.8,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
6,Cd_i_Td_Cd2.83,1,2.091,504310084332346.1,96.1%,524762082908357.8,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,20451989376589.227,3.9%,524762082908357.8,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
8,Cd_i_Td_Te2.83,2,2.05,2.9264145660374736e+16,91.8%,3.1865909306558804e+16,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
9,Cd_i_Td_Te2.83,1,2.131,2601761123264819.0,8.2%,3.1865909306558804e+16,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,2522919252.286245,0.0%,3.1865909306558804e+16,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
11,Te_Cd,2,6.225,2.038202395450713e-35,0.0%,8382.367064216121,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
12,Te_Cd,1,4.972,1.8041369957803421e-13,0.0%,8382.367064216121,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
13,Te_Cd,0,3.962,8377.646350494928,99.9%,8382.367064216121,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
14,Te_Cd,-1,4.202,4.717765804072059,0.1%,8382.367064216121,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
15,Te_Cd,-2,4.374,0.0029479171219599296,0.0%,8382.367064216121,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
16,Te_i_Td_Te2.83,2,5.388,1.0979392045417033e-30,0.0%,316623047.7134535,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
17,Te_i_Td_Te2.83,1,4.136,1.1852141454958195e-09,0.0%,316623047.7134535,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
18,Te_i_Td_Te2.83,0,3.099,316623047.7134535,100.0%,316623047.7134535,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
19,Te_i_Td_Te2.83,-1,4.426,3.265442241656171e-14,0.0%,316623047.7134535,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
20,Te_i_Td_Te2.83,-2,6.275,1.417104674118242e-45,0.0%,316623047.7134535,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
21,v_Cd,0,3.15,1.5883461890778963e-16,0.0%,75302877257.98926,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
22,v_Cd,-1,2.405,0.0006770469629572162,0.0%,75302877257.98926,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
23,v_Cd,-2,1.516,75302877257.98859,100.0%,75302877257.98926,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
24,v_Te,2,2.219,48283738.35064033,0.0%,5286939403693870.0,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
25,v_Te,1,2.621,17.057213787776643,0.0%,5286939403693870.0,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
26,v_Te,0,1.787,5286939354490165.0,100.0%,5286939403693870.0,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
27,v_Te,-1,2.403,919384.5822868772,0.0%,5286939403693870.0,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
28,v_Te,-2,2.577,565.1861004720658,0.0%,5286939403693870.0,1.2870033018088052,6.163528113085422e+16,0.17017371959562502,1060.0,300.0
0,Cd_Te,2,2.712,15440019.231194275,0.0%,80738888423464.72,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
1,Cd_Te,1,2.483,1288000876901.7249,1.6%,80738888423464.72,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
2,Cd_Te,0,2.376,79450872101436.84,98.4%,80738888423464.72,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
3,Cd_Te,-1,2.937,5106.906541690753,0.0%,80738888423464.72,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
4,Cd_Te,-2,3.529,6.871485839247e-06,0.0%,80738888423464.72,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
5,Cd_i_Td_Cd2.83,2,2.542,10370503.833441734,0.0%,700711287318581.9,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
6,Cd_i_Td_Cd2.83,1,2.095,668803400218373.4,95.4%,700711287318581.9,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,31907876729704.785,4.6%,700711287318581.9,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
8,Cd_i_Td_Te2.83,2,2.059,3.411749457083991e+16,90.5%,3.7685871508889496e+16,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
9,Cd_i_Td_Te2.83,1,2.135,3568372867362806.5,9.5%,3.7685871508889496e+16,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,4070686778.3542967,0.0%,3.7685871508889496e+16,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
11,Te_Cd,2,6.233,3.2911738003204703e-35,0.0%,18734.25454650419,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
12,Te_Cd,1,4.976,3.4271613307057557e-13,0.0%,18734.25454650419,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
13,Te_Cd,0,3.962,18721.84249418815,99.9%,18734.25454650419,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
14,Te_Cd,-1,4.197,12.40293504453959,0.1%,18734.25454650419,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
15,Te_Cd,-2,4.366,0.009117271504052735,0.0%,18734.25454650419,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
16,Te_i_Td_Te2.83,2,5.397,1.4871511291465831e-30,0.0%,593529612.4518939,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
17,Te_i_Td_Te2.83,1,4.14,1.8885790408892113e-09,0.0%,593529612.4518939,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
18,Te_i_Td_Te2.83,0,3.099,593529612.4518939,100.0%,593529612.4518939,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
19,Te_i_Td_Te2.83,-1,4.421,7.201175585897772e-14,0.0%,593529612.4518939,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
20,Te_i_Td_Te2.83,-2,6.266,3.676417728279003e-45,0.0%,593529612.4518939,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
21,v_Cd,0,3.15,2.0078058817214514e-16,0.0%,131738035155.59418,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
22,v_Cd,-1,2.401,0.0010068316941731932,0.0%,131738035155.59418,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
23,v_Cd,-2,1.507,131738035155.59317,100.0%,131738035155.59418,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
24,v_Te,2,2.227,43034616.21041576,0.0%,6521453958529151.0,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
25,v_Te,1,2.625,17.884906183234445,0.0%,6521453958529151.0,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
26,v_Te,0,1.787,6521453914159420.0,100.0%,6521453958529151.0,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
27,v_Te,-1,2.399,1334132.133497323,0.0%,6521453958529151.0,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
28,v_Te,-2,2.568,964.8385071655506,0.0%,6521453958529151.0,1.291203577572262,7.24731900694635e+16,0.14465417221852858,1080.0,300.0
0,Cd_Te,2,2.72,15845823.310911298,0.0%,112846585492942.06,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
1,Cd_Te,1,2.487,1544372921869.053,1.4%,112846585492942.06,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
2,Cd_Te,0,2.376,111302196716891.14,98.6%,112846585492942.06,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
3,Cd_Te,-1,2.933,8358.570791085513,0.0%,112846585492942.06,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
4,Cd_Te,-2,3.521,1.3139953193687883e-05,0.0%,112846585492942.06,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
5,Cd_i_Td_Cd2.83,2,2.55,11639165.141031733,0.0%,925862630995764.2,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
6,Cd_i_Td_Cd2.83,1,2.099,876979605470959.8,94.7%,925862630995764.2,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
7,Cd_i_Td_Cd2.83,0,2.156,48883013885639.45,5.3%,925862630995764.2,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
8,Cd_i_Td_Te2.83,2,2.067,3.946315257811902e+16,89.1%,4.428545563872072e+16,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
9,Cd_i_Td_Te2.83,1,2.139,4822296633422223.0,10.9%,4.428545563872072e+16,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
10,Cd_i_Td_Te2.83,0,2.471,6427179471.552066,0.0%,4.428545563872072e+16,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
11,Te_Cd,2,6.241,5.233590103981323e-35,0.0%,40669.78497800354,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
12,Te_Cd,1,4.98,6.367258546088851e-13,0.0%,40669.78497800354,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
13,Te_Cd,0,3.962,40638.30362947464,99.9%,40669.78497800354,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
14,Te_Cd,-1,4.193,31.454334462275522,0.1%,40669.78497800354,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
15,Te_Cd,-2,4.358,0.02701406662565845,0.0%,40669.78497800354,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
16,Te_i_Td_Te2.83,2,5.405,1.996169350683218e-30,0.0%,1087483721.6091053,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
17,Te_i_Td_Te2.83,1,4.144,2.9617370019282006e-09,0.0%,1087483721.6091053,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
18,Te_i_Td_Te2.83,0,3.099,1087483721.6091053,100.0%,1087483721.6091053,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
19,Te_i_Td_Te2.83,-1,4.417,1.541532981768735e-13,0.0%,1087483721.6091053,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
20,Te_i_Td_Te2.83,-2,6.258,9.194821865125374e-45,0.0%,1087483721.6091053,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
21,v_Cd,0,3.15,2.522912186553784e-16,0.0%,225959023546.9948,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
22,v_Cd,-1,2.397,0.0014781085811659863,0.0%,225959023546.9948,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
23,v_Cd,-2,1.499,225959023546.99332,100.0%,225959023546.9948,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
24,v_Te,2,2.235,38631496.52335159,0.0%,7991091896886152.0,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
25,v_Te,1,2.629,18.75768818117762,0.0%,7991091896886152.0,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
26,v_Te,0,1.787,7991091856343041.0,100.0%,7991091896886152.0,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
27,v_Te,-1,2.395,1909983.3679255394,0.0%,7991091896886152.0,1.2952257217076137,8.462667397961848e+16,0.12381176559604858,1100.0,300.0
